                  国证2000 (399303) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	市盈率.      	市盈率.      	市盈率.PE百分比	 
 2020/11/06	 7481.04	 7481.04	 7332.62	 7379.54	      212954656	    7341.40	    7356.98	    7490.46	    7632.80	           	           	           	           	           	          0	  212954656	  205224960	  200184736	       0.00	           	           	
 2020/11/09	 7414.51	 7569.23	 7414.51	 7548.82	      251030032	    7412.36	    7370.86	    7480.95	    7626.85	           	           	           	           	           	          0	  251030032	  215788896	  208048976	       0.00	           	           	
 2020/11/10	 7560.66	 7560.66	 7427.40	 7462.30	      225557648	    7436.51	    7374.61	    7465.39	    7618.72	           	           	           	           	           	          0	  225557648	  220652960	  212727136	       0.00	           	           	
 2020/11/11	 7445.65	 7454.02	 7345.22	 7350.58	      204393200	    7441.24	    7367.19	    7446.87	    7611.32	           	           	           	           	           	          0	  204393200	  223345072	  213686176	       0.00	           	           	
 2020/11/12	 7361.69	 7388.63	 7331.20	 7364.51	      182635168	    7421.15	    7363.03	    7432.84	    7605.63	           	           	           	           	           	          0	  182635168	  215314128	  211922656	       0.00	           	           	
 2020/11/13	 7354.90	 7377.92	 7305.07	 7366.09	      176291184	    7418.46	    7379.93	    7419.15	    7599.30	           	           	           	           	           	          0	  176291184	  207981440	  206603184	       0.00	           	           	
 2020/11/16	 7384.41	 7440.10	 7358.26	 7440.10	      216003520	    7396.72	    7404.54	    7411.59	    7593.20	           	           	           	           	           	          0	  216003520	  200976160	  208382512	       0.00	           	           	
 2020/11/17	 7436.55	 7436.55	 7330.79	 7374.04	      229758256	    7379.06	    7407.79	    7396.64	    7583.21	           	           	           	           	           	          0	  229758256	  201816272	  211234608	       0.00	           	           	
 2020/11/18	 7365.38	 7423.20	 7353.38	 7399.59	      216358480	    7388.87	    7415.05	    7388.99	    7572.31	           	           	           	           	           	          0	  216358480	  204209328	  213777200	       0.00	           	           	
 2020/11/19	 7384.94	 7440.23	 7345.96	 7433.47	      219432128	    7402.66	    7411.90	    7384.86	    7564.22	           	           	           	           	           	          0	  219432128	  211568720	  213441424	       0.00	           	           	
 2020/11/20	 7426.00	 7483.21	 7414.21	 7478.50	      215145616	    7425.14	    7421.80	    7389.39	    7558.59	           	           	           	           	           	          0	  215145616	  219339600	  213660512	       0.00	           	           	
 2020/11/23	 7485.39	 7539.81	 7443.25	 7510.79	      253716368	    7439.28	    7418.00	    7394.43	    7552.71	           	           	           	           	           	          0	  253716368	  226882176	  213929152	       0.00	           	           	
 2020/11/24	 7503.78	 7533.15	 7491.64	 7512.99	      226055600	    7467.07	    7423.07	    7398.84	    7545.79	           	           	           	           	           	          0	  226055600	  226141648	  213978960	       0.00	           	           	
 2020/11/25	 7520.69	 7523.64	 7399.66	 7399.66	      236672112	    7467.08	    7427.97	    7397.58	    7537.55	           	           	           	           	           	          0	  236672112	  230204368	  217206832	       0.00	           	           	
 2020/11/26	 7387.91	 7400.90	 7305.71	 7350.63	      199703888	    7450.51	    7426.59	    7394.81	    7531.50	           	           	           	           	           	          0	  199703888	  226258720	  218913696	       0.00	           	           	
 2020/11/27	 7348.04	 7349.65	 7271.88	 7341.34	      196900912	    7423.08	    7424.11	    7402.02	    7523.66	           	           	           	           	           	          0	  196900912	  222609792	  220974688	       0.00	           	           	
 2020/11/30	 7339.25	 7373.85	 7293.51	 7308.98	      204770480	    7382.72	    7411.00	    7407.77	    7513.92	           	           	           	           	           	          0	  204770480	  212820608	  219851392	       0.00	           	           	
 2020/12/01	 7294.45	 7409.01	 7288.87	 7404.01	      206163216	    7360.92	    7414.00	    7410.89	    7505.38	           	           	           	           	           	          0	  206163216	  208842128	  217491872	       0.00	           	           	
 2020/12/02	 7406.26	 7429.83	 7386.30	 7423.52	      223601088	    7365.70	    7416.39	    7415.72	    7496.51	           	           	           	           	           	          0	  223601088	  206227920	  218216144	       0.00	           	           	
 2020/12/03	 7415.20	 7424.10	 7362.93	 7402.10	      212218208	    7375.99	    7413.25	    7412.58	    7486.68	           	           	           	           	           	          0	  212218208	  208730784	  217494752	       0.00	           	           	
 2020/12/04	 7391.02	 7441.66	 7376.63	 7431.42	      189509056	    7394.01	    7408.54	    7415.17	    7478.89	           	           	           	           	           	          0	  189509056	  207252416	  214931104	       0.00	           	           	
 2020/12/07	 7439.62	 7451.68	 7407.43	 7409.76	      196968752	    7414.16	    7398.44	    7408.22	    7470.65	           	           	           	           	           	          0	  196968752	  205692064	  209256336	       0.00	           	           	
 2020/12/08	 7410.22	 7425.98	 7392.61	 7404.80	      182981792	    7414.32	    7387.62	    7405.34	    7463.92	           	           	           	           	           	          0	  182981792	  201055776	  204948960	       0.00	           	           	
 2020/12/09	 7405.47	 7407.30	 7259.04	 7259.04	      213859776	    7381.42	    7373.56	    7400.77	    7453.61	           	           	           	           	           	          0	  213859776	  199107504	  202667696	       0.00	           	           	
 2020/12/10	 7233.56	 7302.04	 7209.76	 7256.71	      191717216	    7352.35	    7364.17	    7395.38	    7447.19	           	           	           	           	           	          0	  191717216	  195007328	  201869040	       0.00	           	           	
 2020/12/11	 7260.10	 7267.27	 7069.65	 7135.09	      225543984	    7293.08	    7343.54	    7383.83	    7443.88	           	           	           	           	           	          0	  225543984	  202214304	  204733344	       0.00	           	           	
 2020/12/14	 7126.00	 7205.53	 7083.22	 7203.42	      184655296	    7251.81	    7332.99	    7371.99	    7439.73	           	           	           	           	           	          0	  184655296	  199751632	  202721840	       0.00	           	           	
 2020/12/15	 7194.76	 7224.78	 7174.00	 7217.16	      171531520	    7214.28	    7314.30	    7364.15	    7433.62	           	           	           	           	           	          0	  171531520	  197461568	  199258672	       0.00	           	           	
 2020/12/16	 7213.16	 7213.81	 7135.94	 7141.86	      183093728	    7190.85	    7286.14	    7351.26	    7425.92	           	           	           	           	           	          0	  183093728	  191308336	  195207920	       0.00	           	           	
 2020/12/17	 7124.97	 7201.64	 7040.92	 7199.31	      206729888	    7179.37	    7265.86	    7339.55	    7420.42	           	           	           	           	           	          0	  206729888	  194310880	  194659104	       0.00	           	           	
 2020/12/18	 7198.89	 7230.88	 7166.30	 7181.17	      203930400	    7188.58	    7240.83	    7324.69	    7414.34	           	           	           	           	           	          0	  203930400	  189988160	  196101232	       0.00	           	           	
 2020/12/21	 7183.26	 7275.16	 7170.36	 7274.47	      218512288	    7202.79	    7227.30	    7312.87	    7408.04	           	           	           	           	           	          0	  218512288	  196759584	  198255584	       0.00	           	           	
 2020/12/22	 7251.92	 7279.55	 7134.19	 7140.22	      251269312	    7187.41	    7200.85	    7294.23	    7399.57	           	           	           	           	           	          0	  251269312	  212707120	  205084336	       0.00	           	           	
 2020/12/23	 7136.32	 7211.57	 7136.32	 7190.87	      242096448	    7197.21	    7194.03	    7283.79	    7393.91	           	           	           	           	           	          0	  242096448	  224507648	  207908000	       0.00	           	           	
 2020/12/24	 7186.23	 7186.23	 7048.12	 7062.38	      245085808	    7169.82	    7174.60	    7269.38	    7385.26	           	           	           	           	           	          0	  245085808	  232178848	  213244848	       0.00	           	           	
 2020/12/25	 7030.46	 7148.03	 7014.69	 7126.83	      232055168	    7158.95	    7173.77	    7258.66	    7381.35	           	           	           	           	           	          0	  232055168	  237803808	  213895984	       0.00	           	           	
 2020/12/28	 7127.61	 7131.82	 7039.27	 7067.98	      244363168	    7117.66	    7160.23	    7246.61	    7377.24	           	           	           	           	           	          0	  244363168	  242973984	  219866784	       0.00	           	           	
 2020/12/29	 7064.89	 7106.90	 7029.48	 7033.04	      237235104	    7096.22	    7141.81	    7228.06	    7374.38	           	           	           	           	           	          0	  237235104	  240167136	  226437120	       0.00	           	           	
 2020/12/30	 7023.42	 7104.22	 7013.24	 7072.97	      218140704	    7072.64	    7134.92	    7210.53	    7370.96	           	           	           	           	           	          0	  218140704	  235376000	  229941840	       0.00	           	           	
 2020/12/31	 7082.78	 7177.76	 7082.78	 7177.61	      232077856	    7095.69	    7132.75	    7199.31	    7369.41	           	           	           	           	           	          0	  232077856	  232774400	  232476640	       0.00	           	           	
 2021/01/04	 7200.46	 7332.44	 7195.61	 7320.51	      263667584	    7134.42	    7146.69	    7193.76	    7366.46	           	           	           	           	           	          0	  263667584	  239096880	  238450352	       0.00	           	           	
 2021/01/05	 7302.18	 7326.69	 7246.28	 7316.35	      279129920	    7184.10	    7150.88	    7189.09	    7359.42	           	           	           	           	           	          0	  279129920	  246050224	  244512096	       0.00	           	           	
 2021/01/06	 7308.96	 7318.20	 7187.85	 7222.91	      270750528	    7222.07	    7159.14	    7180.00	    7350.24	           	           	           	           	           	          0	  270750528	  252753312	  246460208	       0.00	           	           	
 2021/01/07	 7203.05	 7203.05	 7006.43	 7056.11	      284928256	    7218.70	    7145.67	    7169.85	    7339.16	           	           	           	           	           	          0	  284928256	  266110816	  250743392	       0.00	           	           	
 2021/01/08	 7037.16	 7090.28	 6918.70	 7034.82	      235398864	    7190.14	    7142.91	    7158.75	    7328.99	           	           	           	           	           	          0	  235398864	  266775040	  249774688	       0.00	           	           	
 2021/01/11	 7027.20	 7027.55	 6846.48	 6873.90	      239780496	    7100.82	    7117.62	    7145.69	    7316.22	           	           	           	           	           	          0	  239780496	  261997616	  250547248	       0.00	           	           	
 2021/01/12	 6851.54	 6948.00	 6833.34	 6945.48	      197701248	    7026.64	    7105.37	    7132.80	    7305.46	           	           	           	           	           	          0	  197701248	  245711872	  245881056	       0.00	           	           	
 2021/01/13	 6943.54	 6943.54	 6820.24	 6854.52	      231231840	    6952.97	    7087.52	    7114.67	    7291.82	           	           	           	           	           	          0	  231231840	  237808128	  245280720	       0.00	           	           	
 2021/01/14	 6827.27	 6886.58	 6756.01	 6845.76	      205121424	    6910.90	    7064.80	    7099.86	    7280.04	           	           	           	           	           	          0	  205121424	  221846784	  243978800	       0.00	           	           	
 2021/01/15	 6832.37	 6918.24	 6828.96	 6911.71	      185371808	    6886.27	    7038.21	    7085.48	    7269.96	           	           	           	           	           	          0	  185371808	  211841360	  239308192	       0.00	           	           	
 2021/01/18	 6903.31	 7032.85	 6896.15	 7030.61	      196170576	    6917.62	    7009.22	    7077.95	    7264.01	           	           	           	           	           	          0	  196170576	  203119392	  232558496	       0.00	           	           	
 2021/01/19	 7027.65	 7079.47	 7018.57	 7032.67	      215140160	    6935.05	    6980.85	    7065.86	    7257.72	           	           	           	           	           	          0	  215140160	  206607152	  226159520	       0.00	           	           	
 2021/01/20	 7025.74	 7069.66	 6997.36	 7069.55	      190498848	    6978.06	    6965.51	    7062.33	    7251.80	           	           	           	           	           	          0	  190498848	  198460576	  218134368	       0.00	           	           	
 2021/01/21	 7062.64	 7149.06	 7060.77	 7122.93	      222786208	    7033.49	    6972.19	    7058.93	    7246.77	           	           	           	           	           	          0	  222786208	  201993520	  211920160	       0.00	           	           	
 2021/01/22	 7109.28	 7109.28	 7032.34	 7062.51	      223304848	    7063.65	    6974.96	    7058.94	    7241.04	           	           	           	           	           	          0	  223304848	  209580128	  210710752	       0.00	           	           	
 2021/01/25	 7051.95	 7052.08	 6950.90	 6972.94	      227488176	    7052.12	    6984.87	    7051.24	    7237.31	           	           	           	           	           	          0	  227488176	  215843632	  209481504	       0.00	           	           	
 2021/01/26	 6946.97	 6973.25	 6869.54	 6879.49	      191488352	    7021.48	    6978.27	    7041.82	    7232.06	           	           	           	           	           	          0	  191488352	  211113264	  208860208	       0.00	           	           	
 2021/01/27	 6868.54	 6897.65	 6823.81	 6884.72	      181668672	    6984.52	    6981.29	    7034.40	    7224.45	           	           	           	           	           	          0	  181668672	  209347248	  203903904	       0.00	           	           	
 2021/01/28	 6822.94	 6904.96	 6774.40	 6778.12	      189140928	    6915.56	    6974.52	    7019.66	    7215.30	           	           	           	           	           	          0	  189140928	  202618208	  202305872	       0.00	           	           	
 2021/01/29	 6802.89	 6822.63	 6589.79	 6669.15	      205627744	    6836.88	    6950.27	    6994.24	    7202.04	           	           	           	           	           	          0	  205627744	  199082784	  204331456	       0.00	           	           	
 2021/02/01	 6644.61	 6706.79	 6636.68	 6706.39	      183049728	    6783.57	    6917.85	    6963.53	    7190.82	           	           	           	           	           	          0	  183049728	  190195072	  203019344	       0.00	           	           	
 2021/02/02	 6708.63	 6761.66	 6663.88	 6760.78	      174751632	    6759.83	    6890.66	    6935.75	    7177.69	           	           	           	           	           	          0	  174751632	  186847744	  198980512	       0.00	           	           	
 2021/02/03	 6745.15	 6745.15	 6649.97	 6651.45	      180602976	    6713.18	    6848.85	    6907.18	    7164.17	           	           	           	           	           	          0	  180602976	  186634608	  197990928	       0.00	           	           	
 2021/02/04	 6624.25	 6633.42	 6422.86	 6506.76	      191991344	    6658.91	    6787.23	    6879.71	    7150.11	           	           	           	           	           	          0	  191991344	  187204688	  194911424	       0.00	           	           	
 2021/02/05	 6513.18	 6569.21	 6388.40	 6389.05	      167134880	    6602.89	    6719.88	    6847.42	    7133.85	           	           	           	           	           	          0	  167134880	  179506096	  189294432	       0.00	           	           	
 2021/02/08	 6393.28	 6443.84	 6336.36	 6408.39	      142889824	    6543.29	    6663.43	    6824.15	    7117.89	           	           	           	           	           	          0	  142889824	  171474128	  180834592	       0.00	           	           	
 2021/02/09	 6413.90	 6561.60	 6407.15	 6550.69	      149462352	    6501.27	    6630.55	    6804.41	    7103.07	           	           	           	           	           	          0	  149462352	  166416288	  176632016	       0.00	           	           	
 2021/02/10	 6558.12	 6599.18	 6537.75	 6591.42	      142135552	    6489.26	    6601.22	    6791.25	    7090.02	           	           	           	           	           	          0	  142135552	  158722784	  172678704	       0.00	           	           	
 2021/02/18	 6685.76	 6757.36	 6684.07	 6750.96	      190339232	    6538.10	    6598.50	    6786.51	    7079.21	           	           	           	           	           	          0	  190339232	  158392368	  172798528	       0.00	           	           	
 2021/02/19	 6746.94	 6924.64	 6727.20	 6924.51	      211235872	    6645.19	    6624.04	    6787.15	    7070.73	           	           	           	           	           	          0	  211235872	  167212576	  173359328	       0.00	           	           	
 2021/02/22	 6957.59	 7113.48	 6957.59	 6982.34	      283372832	    6759.98	    6651.63	    6784.74	    7062.46	           	           	           	           	           	          0	  283372832	  195309168	  183391648	       0.00	           	           	
 2021/02/23	 6952.79	 6989.89	 6888.96	 6938.65	      223588368	    6837.58	    6669.42	    6780.04	    7052.92	           	           	           	           	           	          0	  223588368	  210134368	  188275328	       0.00	           	           	
 2021/02/24	 6936.53	 6998.90	 6851.94	 6914.18	      208712640	    6902.13	    6695.70	    6772.27	    7042.94	           	           	           	           	           	          0	  208712640	  223449776	  191086288	       0.00	           	           	
 2021/02/25	 6953.22	 6966.95	 6852.87	 6862.06	      195796112	    6924.35	    6731.23	    6759.23	    7033.98	           	           	           	           	           	          0	  195796112	  224541152	  191466768	       0.00	           	           	
 2021/02/26	 6760.41	 6868.15	 6746.64	 6828.00	      182795680	    6905.05	    6775.12	    6747.50	    7025.27	           	           	           	           	           	          0	  182795680	  218853120	  193032848	       0.00	           	           	
 2021/03/01	 6858.48	 7002.49	 6858.48	 7002.47	      193360704	    6909.07	    6834.53	    6748.98	    7019.63	           	           	           	           	           	          0	  193360704	  200850704	  198079936	       0.00	           	           	
 2021/03/02	 7018.74	 7020.30	 6922.08	 6963.58	      198104624	    6914.06	    6875.82	    6753.18	    7013.87	           	           	           	           	           	          0	  198104624	  195753952	  202944160	       0.00	           	           	
 2021/03/03	 6954.20	 7062.77	 6947.81	 7062.75	      199763664	    6943.77	    6922.95	    6762.08	    7008.18	           	           	           	           	           	          0	  199763664	  193964160	  208706960	       0.00	           	           	
 2021/03/04	 7030.94	 7060.13	 6968.52	 6988.01	      224876736	    6968.96	    6946.65	    6772.58	    7000.92	           	           	           	           	           	          0	  224876736	  199780272	  212160720	       0.00	           	           	
 2021/03/05	 6939.98	 7048.62	 6934.40	 7025.64	      218041664	    7008.49	    6956.77	    6790.40	    6994.65	           	           	           	           	           	          0	  218041664	  206829472	  212841296	       0.00	           	           	
 2021/03/08	 7060.37	 7102.39	 6925.88	 6925.88	      239532848	    6993.17	    6951.12	    6801.38	    6986.22	           	           	           	           	           	          0	  239532848	  216063904	  208457296	       0.00	           	           	
 2021/03/09	 6913.46	 6918.81	 6619.89	 6733.30	      245461360	    6947.12	    6930.59	    6800.00	    6974.95	           	           	           	           	           	          0	  245461360	  225535264	  210644608	       0.00	           	           	
 2021/03/10	 6781.29	 6799.99	 6649.92	 6657.80	      187338944	    6866.13	    6904.95	    6800.32	    6962.50	           	           	           	           	           	          0	  187338944	  223050320	  208507232	       0.00	           	           	
 2021/03/11	 6659.64	 6813.75	 6631.29	 6813.75	      191089728	    6831.27	    6900.12	    6815.67	    6955.08	           	           	           	           	           	          0	  191089728	  216292912	  208036592	       0.00	           	           	
 2021/03/12	 6820.19	 6842.11	 6758.16	 6829.23	      211533856	    6791.99	    6900.24	    6837.68	    6947.95	           	           	           	           	           	          0	  211533856	  214991328	  210910416	       0.00	           	           	
 2021/03/15	 6815.27	 6868.75	 6771.88	 6825.22	      207259584	    6771.86	    6882.52	    6858.52	    6942.79	           	           	           	           	           	          0	  207259584	  208536688	  212300320	       0.00	           	           	
 2021/03/16	 6830.08	 6905.19	 6807.96	 6905.18	      219333824	    6806.24	    6876.68	    6876.25	    6937.82	           	           	           	           	           	          0	  219333824	  203311184	  214423216	       0.00	           	           	
 2021/03/17	 6894.29	 6942.37	 6854.78	 6936.05	      204631184	    6861.89	    6864.01	    6893.48	    6933.13	           	           	           	           	           	          0	  204631184	  206769632	  214909984	       0.00	           	           	
 2021/03/18	 6930.63	 6975.61	 6918.98	 6944.79	      208004080	    6888.09	    6859.68	    6903.17	    6929.85	           	           	           	           	           	          0	  208004080	  210152496	  213222704	       0.00	           	           	
 2021/03/19	 6876.27	 6969.47	 6854.78	 6908.05	      209314208	    6903.86	    6847.92	    6902.35	    6924.99	           	           	           	           	           	          0	  209314208	  209708576	  212349968	       0.00	           	           	
 2021/03/22	 6915.20	 7038.83	 6915.20	 7038.80	      222597840	    6946.57	    6859.22	    6905.17	    6922.62	           	           	           	           	           	          0	  222597840	  212776224	  210656480	       0.00	           	           	
 2021/03/23	 7041.19	 7045.79	 6922.83	 6952.13	      237827072	    6955.96	    6881.10	    6905.84	    6917.25	           	           	           	           	           	          0	  237827072	  216474880	  209893040	       0.00	           	           	
 2021/03/24	 6911.04	 6951.08	 6863.35	 6877.17	      217929616	    6944.19	    6903.04	    6903.99	    6912.87	           	           	           	           	           	          0	  217929616	  219134560	  212952096	       0.00	           	           	
 2021/03/25	 6858.21	 6897.44	 6805.63	 6850.77	      204831680	    6925.38	    6906.74	    6903.43	    6907.20	           	           	           	           	           	          0	  204831680	  218500064	  214326304	       0.00	           	           	
 2021/03/26	 6851.64	 6959.01	 6851.64	 6951.30	      208553792	    6934.03	    6918.95	    6909.59	    6905.35	           	           	           	           	           	          0	  208553792	  218348000	  214028288	       0.00	           	           	
 2021/03/29	 6968.92	 7003.80	 6957.86	 6975.82	      212731536	    6921.44	    6934.01	    6908.26	    6902.83	           	           	           	           	           	          0	  212731536	  216374736	  214575488	       0.00	           	           	
 2021/03/30	 6960.27	 6960.27	 6896.28	 6926.56	      217221520	    6916.32	    6936.14	    6906.41	    6900.47	           	           	           	           	           	          0	  217221520	  212253632	  214364256	       0.00	           	           	
 2021/03/31	 6911.76	 6944.88	 6889.94	 6939.12	      197380768	    6928.71	    6936.45	    6900.23	    6898.91	           	           	           	           	           	          0	  197380768	  208143856	  213639216	       0.00	           	           	
 2021/04/01	 6939.72	 6964.46	 6912.01	 6957.28	      202822240	    6950.02	    6937.70	    6898.69	    6896.98	           	           	           	           	           	          0	  202822240	  207741968	  213121024	       0.00	           	           	
 2021/04/02	 6967.86	 6983.86	 6940.50	 6969.78	      200284992	    6953.71	    6943.87	    6895.90	    6893.51	           	           	           	           	           	          0	  200284992	  206088208	  212218096	       0.00	           	           	
 2021/04/06	 6982.63	 7057.03	 6982.63	 7053.66	      196251232	    6969.28	    6945.36	    6902.29	    6889.07	           	           	           	           	           	          0	  196251232	  202792144	  209583456	       0.00	           	           	
 2021/04/07	 7052.47	 7078.26	 7028.23	 7078.15	      215292272	    6999.60	    6957.96	    6919.53	    6885.10	           	           	           	           	           	          0	  215292272	  202406304	  207329952	       0.00	           	           	
 2021/04/08	 7069.59	 7075.84	 7032.91	 7034.96	      235288064	    7018.77	    6973.74	    6938.39	    6881.96	           	           	           	           	           	          0	  235288064	  209987760	  209065808	       0.00	           	           	
 2021/04/09	 7025.25	 7051.63	 7015.64	 7046.59	      211736224	    7036.63	    6993.32	    6950.03	    6881.81	           	           	           	           	           	          0	  211736224	  211770560	  209756256	       0.00	           	           	
 2021/04/12	 7044.48	 7045.70	 6924.85	 6938.29	      222155104	    7030.33	    6992.02	    6955.48	    6880.20	           	           	           	           	           	          0	  222155104	  216144592	  211116384	       0.00	           	           	
 2021/04/13	 6922.91	 6936.34	 6877.95	 6892.56	      214622800	    6998.11	    6983.70	    6958.85	    6880.51	           	           	           	           	           	          0	  214622800	  219818912	  211305536	       0.00	           	           	
 2021/04/14	 6882.97	 6981.01	 6875.01	 6980.96	      204677824	    6978.67	    6989.14	    6962.64	    6881.10	           	           	           	           	           	          0	  204677824	  217696000	  210051152	       0.00	           	           	
 2021/04/15	 6965.75	 6967.12	 6930.23	 6957.52	      212537424	    6963.18	    6990.98	    6963.71	    6882.81	           	           	           	           	           	          0	  212537424	  213145856	  211566816	       0.00	           	           	
 2021/04/16	 6957.89	 7064.62	 6957.89	 7057.39	      232825984	    6965.34	    7000.99	    6969.34	    6886.34	           	           	           	           	           	          0	  232825984	  217363808	  214567200	       0.00	           	           	
 2021/04/19	 7057.39	 7154.19	 7048.62	 7153.51	      242964080	    7008.39	    7019.36	    6981.62	    6890.37	           	           	           	           	           	          0	  242964080	  221525632	  218835104	       0.00	           	           	
 2021/04/20	 7139.44	 7187.50	 7128.66	 7133.01	      242414640	    7056.48	    7027.29	    6986.33	    6892.08	           	           	           	           	           	          0	  242414640	  227083984	  223451440	       0.00	           	           	
 2021/04/21	 7099.29	 7136.17	 7074.90	 7114.49	      212147488	    7083.18	    7030.93	    6994.44	    6893.44	           	           	           	           	           	          0	  212147488	  228577920	  223136976	       0.00	           	           	
 2021/04/22	 7128.14	 7157.93	 7128.14	 7144.32	      203523680	    7120.54	    7041.86	    7007.80	    6894.69	           	           	           	           	           	          0	  203523680	  226775200	  219960544	       0.00	           	           	
 2021/04/23	 7138.68	 7138.68	 7059.66	 7088.48	      208793984	    7126.76	    7046.05	    7019.69	    6894.11	           	           	           	           	           	          0	  208793984	  221968768	  219666304	       0.00	           	           	
 2021/04/26	 7092.57	 7157.90	 7070.16	 7074.54	      218987488	    7110.97	    7059.68	    7025.85	    6894.31	           	           	           	           	           	          0	  218987488	  217173456	  219349536	       0.00	           	           	
 2021/04/27	 7065.61	 7069.67	 6973.60	 7041.65	      206981920	    7092.70	    7074.59	    7029.14	    6895.46	           	           	           	           	           	          0	  206981920	  210086912	  218585440	       0.00	           	           	
 2021/04/28	 7028.15	 7069.78	 6996.70	 7069.78	      199708928	    7083.75	    7083.47	    7036.30	    6898.63	           	           	           	           	           	          0	  199708928	  207599200	  218088544	       0.00	           	           	
 2021/04/29	 7053.88	 7071.75	 7035.20	 7036.53	      202286160	    7062.20	    7091.37	    7041.17	    6901.16	           	           	           	           	           	          0	  202286160	  207351712	  217063424	       0.00	           	           	
 2021/04/30	 7023.33	 7030.74	 6975.94	 7010.98	      205669488	    7046.70	    7086.73	    7043.86	    6905.04	           	           	           	           	           	          0	  205669488	  206726816	  214347792	       0.00	           	           	
 2021/05/06	 7019.05	 7070.12	 7012.47	 7061.31	      209186240	    7044.05	    7077.51	    7048.43	    6911.58	           	           	           	           	           	          0	  209186240	  204766544	  210970000	       0.00	           	           	
 2021/05/07	 7064.76	 7066.86	 7004.56	 7006.56	      236031664	    7037.03	    7064.86	    7046.08	    6916.58	           	           	           	           	           	          0	  236031664	  210576496	  210331712	       0.00	           	           	
 2021/05/10	 7013.45	 7055.93	 6992.91	 7055.93	      237319328	    7034.26	    7059.01	    7044.97	    6921.50	           	           	           	           	           	          0	  237319328	  218098592	  212848896	       0.00	           	           	
 2021/05/11	 7024.23	 7076.85	 6963.40	 7067.54	      240742736	    7040.46	    7051.33	    7046.60	    6928.44	           	           	           	           	           	          0	  240742736	  225789904	  216570800	       0.00	           	           	
 2021/05/12	 7042.24	 7155.14	 7033.46	 7155.14	      233210064	    7069.30	    7058.00	    7052.02	    6939.24	           	           	           	           	           	          0	  233210064	  231298000	  219012400	       0.00	           	           	
 2021/05/13	 7102.75	 7177.19	 7090.29	 7113.68	      247820352	    7079.77	    7061.91	    7060.79	    6951.32	           	           	           	           	           	          0	  247820352	  239024816	  221895680	       0.00	           	           	
 2021/05/14	 7130.10	 7197.21	 7121.74	 7197.15	      244715168	    7117.89	    7077.46	    7076.02	    6964.47	           	           	           	           	           	          0	  244715168	  240761520	  225669024	       0.00	           	           	
 2021/05/17	 7181.24	 7184.06	 7132.69	 7137.91	      231798112	    7134.28	    7084.27	    7083.87	    6974.25	           	           	           	           	           	          0	  231798112	  239657296	  228877920	       0.00	           	           	
 2021/05/18	 7127.07	 7184.54	 7108.85	 7184.48	      203518272	    7157.67	    7099.07	    7095.22	    6984.14	           	           	           	           	           	          0	  203518272	  232212400	  229001136	       0.00	           	           	
 2021/05/19	 7167.16	 7196.61	 7153.12	 7185.43	      214753088	    7163.73	    7116.51	    7101.62	    6991.38	           	           	           	           	           	          0	  214753088	  228521008	  229909504	       0.00	           	           	
 2021/05/20	 7151.83	 7188.94	 7133.39	 7162.33	      229231760	    7173.46	    7126.61	    7102.06	    6995.34	           	           	           	           	           	          0	  229231760	  224803280	  231914064	       0.00	           	           	
 2021/05/21	 7166.50	 7204.64	 7164.41	 7181.80	      214604384	    7170.39	    7144.14	    7104.50	    6998.67	           	           	           	           	           	          0	  214604384	  218781136	  229771344	       0.00	           	           	
 2021/05/24	 7184.35	 7234.01	 7176.08	 7233.94	      222644208	    7189.60	    7161.94	    7110.47	    7003.59	           	           	           	           	           	          0	  222644208	  216950320	  228303792	       0.00	           	           	
 2021/05/25	 7235.14	 7286.60	 7211.75	 7285.94	      232764080	    7209.89	    7183.78	    7117.56	    7009.78	           	           	           	           	           	          0	  232764080	  222799520	  227505952	       0.00	           	           	
 2021/05/26	 7282.88	 7335.48	 7273.40	 7325.54	      241857792	    7237.91	    7200.82	    7129.41	    7017.51	           	           	           	           	           	          0	  241857792	  228220448	  228370720	       0.00	           	           	
 2021/05/27	 7316.20	 7386.13	 7309.49	 7386.07	      240129088	    7282.66	    7228.06	    7144.98	    7026.81	           	           	           	           	           	          0	  240129088	  230399920	  227601584	       0.00	           	           	
 2021/05/28	 7392.85	 7415.60	 7345.41	 7368.83	      250589568	    7320.06	    7245.23	    7161.34	    7032.92	           	           	           	           	           	          0	  250589568	  237596960	  228189024	       0.00	           	           	
 2021/05/31	 7383.76	 7478.97	 7381.03	 7478.84	      244538960	    7369.04	    7279.32	    7181.80	    7041.50	           	           	           	           	           	          0	  244538960	  241975888	  229463120	       0.00	           	           	
 2021/06/01	 7478.23	 7517.67	 7449.04	 7517.60	      263639536	    7415.38	    7312.63	    7205.85	    7049.08	           	           	           	           	           	          0	  263639536	  248150992	  235475248	       0.00	           	           	
 2021/06/02	 7506.90	 7509.68	 7416.96	 7436.91	      267000912	    7437.65	    7337.78	    7227.15	    7056.57	           	           	           	           	           	          0	  267000912	  253179600	  240700032	       0.00	           	           	
